"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","city","statezip","House_Age","monthHS","dayHS","sqft_basement_Categorized"
557500,"3","1.75",1900,11165,"1","0","0","4",1900,0,"Bellevue","WA 98008",55,"06","25","0"
260000,"3","1.5",1580,8184,"1","0","0","3",1140,440,"Des Moines","WA 98148",9,"06","25","1"
1330000,"3","1.5",1940,2885,"1.5","0","2","3",1940,0,"Seattle","WA 98119",9,"06","25","0"
280000,"7","2.5",1940,5458,"2","0","0","3",1940,0,"Auburn","WA 98092",20,"06","25","0"
205000,"3","1",1230,8750,"1","0","0","3",1230,0,"Federal Way","WA 98003",21,"06","25","0"
957000,"5","3.25",3160,5000,"2","0","2","3",2180,980,"Seattle","WA 98199",9,"06","25","2"
150000,"2","1",890,8100,"1","0","0","3",890,0,"Burien","WA 98146",15,"06","25","0"
255950,"3","2.5",1720,3676,"2","0","0","3",1720,0,"Kent","WA 98031",22,"06","25","0"
246500,"3","2.5",1620,7686,"2","0","0","3",1620,0,"Maple Valley","WA 98038",25,"06","25","0"
595888,"3","1.75",1870,9000,"1","0","0","5",1870,0,"Seattle","WA 98177",56,"06","25","0"
454000,"3","1",1970,22144,"1","0","0","4",1970,0,"Snoqualmie","WA 98065",44,"06","25","0"
299900,"3","1",1110,8593,"1","0","0","3",1110,0,"Shoreline","WA 98155",0,"06","25","0"
346500,"3","1",1150,11802,"1","0","0","4",1150,0,"Seattle","WA 98106",56,"06","25","0"
585000,"4","2.75",2890,6825,"1","0","0","3",1560,1330,"Kirkland","WA 98034",1,"06","25","3"
383000,"3","1.75",1500,13430,"1","0","0","3",1500,0,"Woodinville","WA 98072",10,"06","25","0"
519000,"4","2.5",1950,2617,"1.5","0","0","4",1250,700,"Seattle","WA 98107",104,"06","25","2"
410000,"3","1.5",1250,7700,"1","0","0","5",1250,0,"Newcastle","WA 98056",46,"06","25","0"
578000,"4","2.5",2070,5415,"2","0","0","3",2070,0,"Issaquah","WA 98029",18,"06","25","0"
1280000,"4","3.5",4660,17398,"2","0","2","3",4660,0,"Bellevue","WA 98006",11,"06","25","0"
364000,"3","2.5",1800,2790,"2","0","0","3",1800,0,"Seattle","WA 98126",3,"06","25","0"
240000,"3","2.25",1481,2820,"2","0","0","3",1481,0,"Auburn","WA 98002",102,"06","25","0"
328423,"3","2.5",1730,3600,"2","0","0","3",1730,0,"Seattle","WA 98146",0,"06","25","0"
594000,"4","2.75",2720,4613,"2","0","0","3",2720,0,"Kenmore","WA 98028",9,"06","25","0"
425000,"3","2.5",2320,2267,"3","0","0","3",2320,0,"Seattle","WA 98177",5,"06","25","0"
309620,"3","2.5",1860,3730,"2","0","0","3",1860,0,"Duvall","WA 98019",102,"06","25","0"
260000,"5","2.5",2025,7760,"2","0","0","3",2025,0,"Pacific","WA 98047",7,"06","25","0"
975000,"5","3",2620,5477,"2","0","0","3",2620,0,"Seattle","WA 98115",5,"06","25","0"
937000,"3","1.75",2450,2691,"2","0","0","3",1750,700,"Seattle","WA 98119",99,"06","26","2"
518500,"3","3.5",1590,1102,"3","0","0","3",1590,0,"Seattle","WA 98103",4,"06","26","0"
563500,"4","1.75",2085,174240,"1","0","0","3",1610,475,"Fall City","WA 98024",14,"06","26","1"
1050000,"4","3.5",3450,7832,"2","0","0","3",3450,0,"Bellevue","WA 98006",7,"06","26","0"
350000,"3","2.25",1780,16290,"2","0","0","4",1780,0,"Renton","WA 98058",27,"06","26","0"
826000,"4","2.5",3060,7140,"2","0","0","3",3060,0,"Issaquah","WA 98029",8,"06","26","0"
225000,"3","2",1700,11475,"1","0","0","5",970,730,"Burien","WA 98146",69,"06","26","2"
235867,"4","2",1330,5926,"1","0","0","4",1330,0,"Renton","WA 98056",32,"06","26","0"
177500,"3","1.5",1220,6000,"1","0","0","3",1220,0,"Renton","WA 98057",17,"06","26","0"
760000,"3","2.5",1980,13964,"1","0","0","5",1980,0,"Mercer Island","WA 98040",55,"06","26","0"
460000,"3","2.5",1730,8490,"1","0","0","3",1210,520,"Kirkland","WA 98034",4,"06","26","1"
415000,"3","1",1170,6700,"1","0","0","3",1170,0,"Seattle","WA 98125",14,"06","26","0"
669000,"2","1.75",1950,10766,"1","0","3","4",1160,790,"Burien","WA 98166",62,"06","26","2"
254600,"3","2",1470,20000,"1","0","0","4",1470,0,"Auburn","WA 98092",46,"06","26","0"
357250,"3","1.5",1400,8840,"1","0","0","4",1400,0,"Seattle","WA 98125",62,"06","26","0"
910000,"4","3.5",4040,50479,"2","0","0","3",4040,0,"Woodinville","WA 98077",14,"06","26","0"
725000,"6","3",3110,5000,"1.5","0","0","5",1810,1300,"Seattle","WA 98103",93,"06","26","3"
670000,"3","1.5",1490,4400,"1.5","0","0","4",1490,0,"Seattle","WA 98122",24,"06","26","0"
440000,"4","1.5",1770,5750,"2","0","0","3",1770,0,"Seattle","WA 98116",2,"06","26","0"
320000,"2","1",950,5316,"1","0","2","3",950,0,"Seattle","WA 98126",20,"06","26","0"
772650,"4","2.5",2660,10800,"1","0","0","3",2660,0,"Bellevue","WA 98005",0,"06","26","0"
669950,"4","2.5",2670,11877,"2","0","0","3",2670,0,"Sammamish","WA 98074",18,"06","26","0"
690000,"5","3.5",2720,7598,"2","0","0","3",1860,860,"Seattle","WA 98115",21,"06","26","2"
385000,"4","2.5",3200,22651,"1","0","0","5",1610,1590,"Kent","WA 98031",44,"06","26","4"
663000,"3","2.5",2480,37843,"1.5","1","3","4",2480,0,"Vashon","WA 98070",40,"06","26","0"
225500,"2","1.75",1590,11276,"1","0","0","4",1590,0,"Auburn","WA 98002",42,"06","26","0"
775000,"3","2.75",2850,14800,"1","0","0","4",1920,930,"Bellevue","WA 98006",22,"06","26","2"
252750,"4","1",1230,7410,"1.5","0","0","3",1230,0,"Burien","WA 98166",70,"06","26","0"
254000,"5","2",2080,16117,"1","0","0","5",1740,340,"Auburn","WA 98001",55,"06","26","1"
620000,"6","3.5",3600,6875,"2","0","0","3",2740,860,"Snoqualmie","WA 98065",11,"06","26","2"
435000,"4","2.75",2110,8751,"1","0","0","3",1510,600,"Bothell","WA 98011",11,"06","26","2"
460000,"4","2.5",2550,19017,"1","0","0","4",1300,1250,"Lake Forest Park","WA 98155",13,"06","26","3"
268000,"3","2.5",1650,6684,"2","0","0","3",1650,0,"Kent","WA 98031",23,"06","26","0"
446000,"2","1.5",1370,1221,"2","0","0","3",1080,290,"Seattle","WA 98122",6,"06","26","1"
530000,"3","2",2330,26571,"2.5","0","0","3",2330,0,"Bellevue","WA 98005",14,"06","26","0"
402000,"2","1",620,2475,"1","0","0","5",620,0,"Seattle","WA 98107",30,"06","26","0"
358000,"3","1.5",2450,12497,"1","0","0","4",2450,0,"Snoqualmie","WA 98065",47,"06","26","0"
354950,"4","2.75",2530,7350,"1","0","0","5",1280,1250,"Federal Way","WA 98023",37,"06","26","3"
405000,"4","2.5",2220,4652,"2","0","0","3",2220,0,"Renton","WA 98059",13,"06","26","0"
568000,"4","1.75",2110,265716,"1","0","0","4",2110,0,"Redmond","WA 98053",35,"06","26","0"
575000,"5","3",3690,49709,"1","0","2","3",2690,1000,"Des Moines","WA 98198",2,"06","26","2"
315000,"4","2.5",1940,10200,"1","0","0","4",1140,800,"Kent","WA 98042",37,"06","26","2"
280927,"4","2.25",2070,7350,"2","0","0","4",2070,0,"Kent","WA 98032",37,"06","26","0"
440000,"4","2.5",2160,7826,"1","0","0","4",1390,770,"Lake Forest Park","WA 98155",22,"06","26","2"
270000,"4","2.25",2600,9900,"1","0","0","3",1600,1000,"Seattle","WA 98178",21,"06","26","2"
289659,"4","2.25",2260,7200,"2","0","0","4",2260,0,"Kent","WA 98031",30,"06","26","0"
555000,"5","3",3640,6930,"2","0","0","3",3640,0,"Maple Valley","WA 98038",11,"06","26","0"
450000,"3","1.5",1530,23660,"1","0","0","3",1530,0,"Lake Forest Park","WA 98155",6,"06","26","0"
1145000,"3","2.5",2490,4000,"2","0","0","5",1670,820,"Seattle","WA 98109",96,"06","26","2"
495000,"3","1.75",1440,11787,"1","0","0","3",1440,0,"Sammamish","WA 98074",5,"06","26","0"
1250000,"3","3",3760,8500,"2.5","0","3","4",3060,700,"Seattle","WA 98116",104,"06","26","2"
580000,"4","1.75",1720,6975,"1","0","0","3",1420,300,"Redmond","WA 98052",39,"06","26","1"
560000,"4","2.5",2480,16360,"1","0","0","5",1510,970,"Kenmore","WA 98028",55,"06","26","2"
450000,"2","1.75",840,3340,"1","0","0","3",700,140,"Seattle","WA 98107",20,"06","26","1"
815000,"3","2",2270,11989,"1","0","0","4",2270,0,"Mercer Island","WA 98040",46,"06","26","0"
354000,"4","2.5",2580,5476,"2","0","0","3",2580,0,"Kent","WA 98031",9,"06","26","0"
279900,"3","1.75",1580,6620,"1","0","0","3",1580,0,"Federal Way","WA 98003",14,"06","26","0"
1340000,"4","3.5",3190,5040,"2","0","3","3",2160,1030,"Seattle","WA 98144",11,"06","26","2"
710000,"3","3.25",3740,136915,"2.5","0","0","3",3100,640,"Burien","WA 98166",5,"06","26","2"
815000,"4","2.75",2620,4743,"1","0","2","4",1310,1310,"Seattle","WA 98117",29,"06","26","3"
638000,"3","2",1660,3729,"1","0","0","5",970,690,"Seattle","WA 98116",58,"06","26","2"
475580,"3","1.75",1520,11085,"1","0","0","3",1520,0,"Sammamish","WA 98074",5,"06","26","0"
243800,"3","1",1140,27760,"1","0","0","4",1140,0,"Issaquah","WA 98027",33,"06","26","0"
6e+05,"3","2.5",3240,8016,"2","0","0","3",2910,330,"Snoqualmie","WA 98065",11,"06","26","1"
620000,"3","2",2460,41343,"1","0","0","4",2460,0,"Issaquah","WA 98027",26,"06","26","0"
750000,"4","2.75",1750,5080,"1.5","0","0","3",1750,0,"Seattle","WA 98122",9,"06","26","0"
626000,"3","1.75",2430,5000,"2","0","0","4",1760,670,"Seattle","WA 98117",69,"06","26","2"
230000,"3","1",1060,9946,"1","0","0","4",1060,0,"SeaTac","WA 98188",58,"06","26","0"
537000,"3","3",2410,7479,"2","0","2","3",2410,0,"Lake Forest Park","WA 98155",26,"06","26","0"
200500,"3","1.75",1260,9346,"1","0","0","4",1260,0,"Kent","WA 98030",51,"06","26","0"
253500,"3","1",1640,12384,"1","0","0","4",1090,550,"Federal Way","WA 98003",35,"06","26","2"
150000,"3","1",1310,9612,"1","0","0","3",960,350,"Auburn","WA 98001",11,"06","26","1"
440000,"3","1.5",2120,6290,"1","0","0","4",1220,900,"Seattle","WA 98108",29,"06","26","2"
667000,"3","1.75",3320,478288,"1.5","0","3","4",2260,1060,"Enumclaw","WA 98022",32,"06","26","3"
660000,"3","1",1210,9622,"1","0","1","3",1210,0,"Bellevue","WA 98006",5,"06","26","0"
695000,"3","2.75",2590,12063,"2","0","0","3",2590,0,"Bellevue","WA 98006",21,"06","26","0"
440000,"4","2.5",2250,7526,"2","0","0","3",2250,0,"Renton","WA 98059",25,"06","26","0"
1388000,"4","3",4040,20001,"1","0","0","3",2020,2020,"Clyde Hill","WA 98004",13,"06","26","4"
219500,"3","1",1090,6710,"1.5","0","0","5",1090,0,"Auburn","WA 98002",102,"06","26","0"
220000,"3","1.5",1660,15600,"2","0","0","3",1660,0,"Auburn","WA 98001",1,"06","26","0"
270000,"2","1",1780,81021,"1","0","3","4",1780,0,"Auburn","WA 98001",35,"06","26","0"
9e+05,"4","3.5",3370,5000,"2","0","2","3",2470,900,"Seattle","WA 98126",6,"06","26","2"
1990000,"5","3",4480,5000,"2.5","0","0","5",3420,1060,"Seattle","WA 98112",112,"06","26","3"
8e+05,"4","2.5",2990,16809,"2","0","0","3",2990,0,"Woodinville","WA 98077",5,"06","26","0"
1387800,"3","3",2480,5500,"2","0","3","3",1730,750,"Seattle","WA 98199",9,"06","26","2"
451000,"5","2.75",2830,8925,"1.5","0","0","3",2830,0,"Kirkland","WA 98034",3,"06","26","0"
202000,"2","1",920,7569,"1","0","0","4",920,0,"Burien","WA 98168",31,"06","26","0"
1410000,"4","2.25",3250,16684,"2","0","0","3",3250,0,"Medina","WA 98039",0,"06","26","0"
827000,"4","2.5",3230,12100,"1","0","0","3",1870,1360,"Bellevue","WA 98006",10,"06","26","3"
235000,"5","2.5",2500,9583,"1","0","0","3",1300,1200,"Des Moines","WA 98198",0,"06","26","3"
216500,"2","1.75",1390,4482,"1","0","0","4",1390,0,"Des Moines","WA 98198",34,"06","26","0"
359000,"5","1.75",1940,6654,"1.5","0","0","4",1940,0,"Burien","WA 98166",31,"06","26","0"
252500,"3","2",1900,8002,"1","0","0","3",1900,0,"Federal Way","WA 98023",23,"06","26","0"
370000,"3","1.5",2380,14500,"1","0","0","4",1850,530,"Kenmore","WA 98028",13,"06","26","1"
663000,"3","2",1480,3876,"1","0","0","5",860,620,"Seattle","WA 98117",44,"06","26","2"
971971,"4","3.75",3460,6738,"2","0","0","3",3460,0,"Renton","WA 98059",91,"06","26","0"
420000,"3","1.75",1444,249126,"1.5","0","0","3",1444,0,"Vashon","WA 98070",6,"06","26","0"
330675,"4","3",1930,3031,"1","0","0","3",1200,730,"Duvall","WA 98019",8,"06","26","2"
240000,"4","1",1200,2171,"1.5","0","0","3",1200,0,"Seattle","WA 98133",81,"06","26","0"
334888,"3","2.5",1769,7324,"2","0","0","3",1769,0,"Auburn","WA 98092",102,"06","26","0"
414000,"3","2.5",2490,4540,"2.5","0","0","3",2490,0,"Renton","WA 98059",102,"06","26","0"
782900,"4","3.25",3060,3898,"2","0","0","3",2300,760,"Issaquah","WA 98027",0,"06","26","2"
525000,"4","2.75",3030,6625,"2","0","0","3",3030,0,"Renton","WA 98059",3,"06","26","0"
429900,"3","2.5",2370,5353,"2","0","0","3",2370,0,"Duvall","WA 98019",5,"06","26","0"
390000,"3","3.25",1370,913,"2","0","0","3",1100,270,"Seattle","WA 98116",8,"06","26","1"
224000,"3","1.75",1500,11968,"1","0","0","3",1500,0,"Black Diamond","WA 98010",0,"06","26","0"
665000,"2","1",1110,3200,"1","0","0","3",1110,0,"Seattle","WA 98119",12,"06","27","0"
327000,"5","2.75",2400,8050,"2","0","0","3",2400,0,"Auburn","WA 98092",8,"06","27","0"
425000,"3","1",1520,213444,"1.5","0","3","5",1520,0,"Renton","WA 98059",26,"06","27","0"
687500,"4","2.75",3190,10970,"2","0","0","3",3190,0,"Sammamish","WA 98075",20,"06","27","0"
140000,"3","1",1060,7473,"1","0","0","3",1060,0,"Des Moines","WA 98198",25,"06","27","0"
215500,"2","1.75",1220,15600,"1","0","0","3",1220,0,"Auburn","WA 98001",12,"06","27","0"
464900,"4","2.25",2020,8424,"1","0","0","4",1380,640,"Kirkland","WA 98034",35,"06","27","2"
417000,"4","2.25",2300,7700,"1","0","0","3",1380,920,"Seattle","WA 98125",25,"06","27","2"
453000,"4","2.75",2300,37533,"1","0","3","5",1550,750,"Vashon","WA 98070",35,"06","27","2"
7e+05,"3","2.5",1660,1545,"2","0","2","3",1400,260,"Seattle","WA 98109",12,"06","27","1"
1619999,"4","3",3900,9750,"1","0","4","5",2520,1380,"Bellevue","WA 98006",42,"06","27","3"
259500,"3","1.75",1650,12349,"1","0","0","3",1650,0,"SeaTac","WA 98188",14,"06","27","0"
460000,"4","2.5",2110,35091,"1","0","0","4",1290,820,"Issaquah","WA 98027",29,"06","27","2"
561500,"3","1.75",1960,6380,"1","0","0","4",980,980,"Seattle","WA 98115",25,"06","27","2"
641000,"4","2.5",2770,63118,"2","0","0","3",2770,0,"Carnation","WA 98014",17,"06","27","0"
330000,"4","1.75",2440,7350,"1","0","0","3",1610,830,"Kent","WA 98032",36,"06","27","2"
447000,"2","1",1320,8380,"1","0","0","3",1320,0,"Seattle","WA 98177",61,"06","27","0"
212700,"2","1",940,5040,"1","0","0","3",940,0,"Seattle","WA 98126",11,"06","27","0"
410000,"3","2",1400,45738,"2","0","0","4",1400,0,"Vashon","WA 98070",33,"06","27","0"
355000,"4","2.5",1890,7867,"2","0","0","3",1890,0,"Maple Valley","WA 98038",18,"06","27","0"
275500,"2","1",720,11400,"1","0","0","5",720,0,"Shoreline","WA 98133",63,"06","27","0"
415000,"3","1.75",2410,8944,"1","0","0","4",1860,550,"Renton","WA 98058",47,"06","27","2"
350000,"5","1.75",2330,14322,"1","0","0","4",1180,1150,"Renton","WA 98059",46,"06","27","3"
355000,"2","2.25",1330,10838,"2","0","0","3",1330,0,"Kenmore","WA 98028",29,"06","27","0"
209950,"3","1",970,9583,"1","0","0","4",970,0,"Federal Way","WA 98023",47,"06","27","0"
230000,"3","1.75",1010,9600,"1","0","0","5",1010,0,"Covington","WA 98042",45,"06","27","0"
725000,"3","2.5",3580,54450,"1.5","0","0","3",3580,0,"Maple Valley","WA 98038",5,"06","27","0"
661500,"5","2.5",2500,7200,"1","0","0","4",1490,1010,"Redmond","WA 98052",37,"06","27","2"
738000,"3","3",2630,4896,"2","0","0","3",2630,0,"Redmond","WA 98052",8,"06","27","0"
1820000,"4","4.5",6640,53330,"2","0","0","3",6640,0,"Woodinville","WA 98077",21,"06","27","0"
221000,"3","1",910,8789,"1","0","0","3",910,0,"Seattle","WA 98148",51,"06","27","0"
255000,"3","2.5",1720,6194,"2","0","0","3",1720,0,"Auburn","WA 98092",8,"06","27","0"
355000,"3","1.75",2040,22693,"1","0","0","4",2040,0,"Kent","WA 98042",34,"06","27","0"
755000,"5","2.5",3260,24300,"1.5","0","1","4",2310,950,"Lake Forest Park","WA 98155",31,"06","27","2"
3e+05,"3","1.5",1590,8911,"1","0","0","3",1590,0,"Kenmore","WA 98028",13,"06","27","0"
5e+05,"4","1",1440,7100,"1.5","0","0","3",1440,0,"Seattle","WA 98107",0,"06","27","0"
191000,"2","1",900,3400,"1","0","0","5",900,0,"Seattle","WA 98108",109,"06","27","0"
315000,"6","4",3120,4240,"2","0","2","4",2090,1030,"Seattle","WA 98106",21,"06","27","2"
394000,"4","2.5",3000,9793,"2","0","0","3",3000,0,"Maple Valley","WA 98038",12,"06","27","0"
490000,"3","2.5",2230,5348,"2","0","0","3",2230,0,"Snoqualmie","WA 98065",14,"06","27","0"
523460,"5","1.75",1890,5000,"1.5","0","0","3",1090,800,"Seattle","WA 98107",0,"06","27","2"
550000,"4","3.5",4150,16197,"2","0","0","3",4150,0,"Auburn","WA 98092",8,"06","27","0"
342000,"3","1.75",1780,10409,"1","0","0","3",1280,500,"Renton","WA 98058",1,"06","27","1"
1050000,"4","4.25",4390,13833,"2","0","3","3",3320,1070,"Issaquah","WA 98029",11,"06","27","3"
1020000,"3","2.25",1670,4800,"1.5","0","3","3",1670,0,"Seattle","WA 98119",9,"06","27","0"
480000,"2","1",1500,3420,"1","0","0","3",1500,0,"Seattle","WA 98103",112,"06","27","0"
410000,"3","1",2710,19000,"2","0","3","4",2710,0,"Burien","WA 98166",31,"06","27","0"
530000,"4","1.75",2860,48351,"1","0","0","3",1710,1150,"Woodinville","WA 98077",36,"06","27","3"
528000,"2","0.75",840,40642,"1","1","4","4",840,0,"Vashon","WA 98070",77,"06","27","0"
469900,"4","2.5",2990,8913,"2","0","0","4",2990,0,"Renton","WA 98058",23,"06","27","0"
397000,"5","1",1170,6757,"1","0","0","4",800,370,"Seattle","WA 98125",70,"06","27","1"
718500,"3","1.5",1200,6240,"1","0","0","3",1030,170,"Seattle","WA 98112",6,"06","27","1"
195000,"2","1",1020,8100,"1","0","0","3",1020,0,"Seattle","WA 98168",18,"06","27","0"
285000,"2","1",910,8155,"1","0","0","4",910,0,"Shoreline","WA 98155",66,"06","27","0"
295000,"1","1",700,2500,"1","0","0","4",700,0,"Seattle","WA 98106",107,"06","27","0"
602000,"4","1.75",2420,37800,"1","0","0","4",1880,540,"Redmond","WA 98053",33,"06","27","1"
235000,"3","1.75",1950,8712,"1","0","0","3",1950,0,"Renton","WA 98055",2,"06","27","0"
465000,"4","2.5",3060,6000,"2","0","0","3",3060,0,"Maple Valley","WA 98038",102,"06","27","0"
234000,"4","1",1390,18000,"1","0","0","3",1390,0,"Kent","WA 98032",1,"06","27","0"
504200,"2","1.5",1200,1687,"3","0","0","3",1200,0,"Seattle","WA 98103",6,"06","27","0"
710000,"3","2.5",2440,4153,"2","0","0","3",2440,0,"Redmond","WA 98052",11,"06","27","0"
589500,"3","3.25",2310,3075,"2","0","0","3",1730,580,"Seattle","WA 98116",9,"06","27","2"
415000,"3","2.75",2600,64626,"1.5","0","0","3",2600,0,"Skykomish","WA 98288",5,"06","27","0"
735000,"3","2.25",1490,1212,"2","0","0","3",1040,450,"Seattle","WA 98112",3,"06","27","1"
982000,"4","2.75",3610,8580,"2","0","0","3",3610,0,"Kirkland","WA 98033",0,"06","27","0"
459000,"4","3",2530,10000,"2","0","0","3",2530,0,"Burien","WA 98148",91,"06","27","0"
483453,"4","2.75",2790,5527,"2","0","0","3",2790,0,"North Bend","WA 98045",0,"06","27","0"
246950,"3","3",1670,4440,"1","0","0","3",1670,0,"Enumclaw","WA 98022",0,"06","27","0"
288790,"4","2",1350,942,"3","0","0","3",1350,0,"Issaquah","WA 98029",6,"06","27","0"
229800,"2","1.75",1110,1773,"2","0","0","3",1110,0,"Seattle","WA 98108",0,"06","27","0"
516500,"1","1.25",1100,638,"3","0","0","3",1100,0,"Seattle","WA 98112",0,"06","27","0"
234000,"3","1",1040,8128,"1","0","0","3",1040,0,"Duvall","WA 98019",5,"06","28","0"
230000,"2","1.75",1910,3376,"2","0","0","3",1910,0,"Maple Valley","WA 98038",34,"06","28","0"
3e+05,"4","1",1370,8499,"1","0","0","3",1370,0,"Shoreline","WA 98155",16,"06","28","0"
470000,"3","1.5",1500,5000,"1.5","0","0","4",1140,360,"Seattle","WA 98117",87,"06","28","1"
339900,"3","1",1200,9087,"1","0","0","5",1200,0,"Newcastle","WA 98056",45,"06","28","0"
585000,"5","2.5",2670,16777,"1.5","0","0","4",1620,1050,"Seattle","WA 98125",94,"06","28","2"
699900,"4","2.5",2190,11500,"1","0","0","4",1430,760,"Bellevue","WA 98006",42,"06","28","2"
598000,"4","2.5",3130,40918,"2","0","0","3",3130,0,"North Bend","WA 98045",20,"06","28","0"
475000,"3","2.5",1700,9100,"1","0","0","3",1160,540,"Seattle","WA 98126",8,"06","28","1"
314500,"3","1.75",1700,17355,"1","0","0","3",1200,500,"Maple Valley","WA 98038",36,"06","28","1"
345000,"3","2",1610,15005,"1","0","0","4",1610,0,"Carnation","WA 98014",28,"06","29","0"
325000,"5","2.75",2130,6222,"1","0","0","3",1300,830,"Seattle","WA 98118",23,"06","29","2"
265000,"3","1",1800,7650,"1","0","0","5",1800,0,"Renton","WA 98056",57,"06","29","0"
402000,"4","2.75",2950,15540,"1","0","0","4",2120,830,"Kent","WA 98042",40,"06","29","2"
780000,"4","2.5",3500,7048,"2","0","0","3",3500,0,"Redmond","WA 98053",9,"06","30","0"
250000,"3","2",1440,9220,"1","0","0","3",1440,0,"Des Moines","WA 98198",21,"06","30","0"
1200000,"4","2",2120,3360,"2","0","0","3",2120,0,"Seattle","WA 98112",4,"06","30","0"
935000,"2","2.5",1780,2067,"2","0","0","5",1780,0,"Bellevue","WA 98004",40,"06","30","0"
3e+05,"2","1",960,8153,"1","0","0","3",960,0,"Shoreline","WA 98155",2,"06","30","0"
419000,"2","1.75",1510,4980,"1","0","0","3",1510,0,"Redmond","WA 98053",8,"06","30","0"
410000,"1","1.5",1010,5750,"1","0","0","3",1010,0,"Seattle","WA 98136",66,"06","30","0"
1165000,"3","3",3790,5001,"2","0","0","3",2810,980,"Seattle","WA 98122",25,"06","30","2"
385000,"3","1.75",1300,7030,"1","0","0","3",1300,0,"Kirkland","WA 98034",17,"06","30","0"
669500,"4","2.25",2500,4046,"1.5","0","0","4",1520,980,"Seattle","WA 98117",13,"06","30","2"
491950,"3","2.25",2090,10733,"1","0","0","3",1440,650,"Seattle","WA 98115",10,"06","30","2"
1230000,"3","1.75",2200,14630,"1.5","0","1","3",2200,0,"Bellevue","WA 98004",11,"06","30","0"
560000,"3","2.25",2070,15002,"1.5","0","0","3",2070,0,"Lake Forest Park","WA 98155",1,"06","30","0"
370000,"3","1",1320,7341,"1","0","0","3",1320,0,"Shoreline","WA 98155",32,"06","30","0"
263400,"4","2",1360,60548,"1","0","0","3",960,400,"Auburn","WA 98001",2,"06","30","1"
1e+05,"2","1",930,7623,"1","0","0","2",930,0,"Burien","WA 98166",72,"06","30","0"
263000,"3","1.75",1410,8100,"2","0","0","3",1410,0,"Maple Valley","WA 98038",29,"06","30","0"
397500,"4","2.5",2570,7859,"2","0","0","3",2570,0,"Maple Valley","WA 98038",22,"06","30","0"
245000,"3","2.75",1300,14197,"1","0","0","3",860,440,"Kent","WA 98030",18,"06","30","1"
535000,"3","1",1580,6300,"1","0","0","3",1180,400,"Seattle","WA 98199",12,"06","30","1"
449000,"4","2.5",2960,6031,"2","0","0","3",2960,0,"Maple Valley","WA 98038",9,"06","30","0"
490000,"4","3",2330,3497,"2","0","0","3",1920,410,"Seattle","WA 98108",11,"06","30","1"
445800,"4","2.25",2070,39446,"1","0","0","3",1470,600,"Lake Forest Park","WA 98155",10,"06","30","2"
345000,"2","1",970,5750,"1","0","0","4",970,0,"Seattle","WA 98126",56,"06","30","0"
327500,"3","2.25",2310,7200,"2","0","0","3",2310,0,"Kent","WA 98031",5,"06","30","0"
550000,"3","2.25",1720,9600,"1","0","0","4",1220,500,"Redmond","WA 98052",47,"06","30","1"
441000,"2","1.5",1190,3400,"1","0","0","3",990,200,"Seattle","WA 98115",13,"06","30","1"
406500,"2","1",870,5750,"1","0","0","4",870,0,"Seattle","WA 98116",26,"06","30","0"
243000,"2","1.5",1068,1758,"2","0","0","3",1068,0,"Kenmore","WA 98028",5,"06","30","0"
359500,"4","2.75",2140,10316,"2","0","0","3",2140,0,"Auburn","WA 98001",21,"06","30","0"
760000,"4","2.5",3300,165528,"2","0","0","3",3300,0,"Woodinville","WA 98077",30,"06","30","0"
1925000,"5","4.25",4830,8050,"2.5","0","2","4",3710,1120,"Seattle","WA 98144",69,"06","30","3"
408000,"5","3.25",2820,6589,"1.5","0","0","3",2320,500,"Seattle","WA 98118",0,"06","30","1"
875000,"4","1.5",1800,3245,"1.5","0","0","4",1800,0,"Seattle","WA 98103",85,"06","30","0"
308000,"3","1",1010,8800,"1","0","0","4",1010,0,"Seattle","WA 98118",35,"06","30","0"
880000,"4","2.75",3220,4392,"1.5","0","0","4",2320,900,"Seattle","WA 98105",83,"06","30","2"
1730000,"5","3.5",5000,26540,"2","0","3","3",3410,1590,"Mercer Island","WA 98040",6,"06","30","4"
491500,"3","2.25",1470,4322,"2","0","0","3",1470,0,"Issaquah","WA 98029",29,"06","30","0"
515000,"3","2.5",2600,4506,"2","0","0","3",2600,0,"Kenmore","WA 98028",11,"06","30","0"
550000,"4","1.5",2750,128502,"1","0","0","2",1500,1250,"Renton","WA 98055",56,"06","30","3"
255000,"2","1",1320,9967,"1","0","0","3",940,380,"Seattle","WA 98108",13,"06","30","1"
635000,"3","2.5",3350,4007,"2","0","0","3",2550,800,"Kirkland","WA 98034",9,"06","30","2"
265000,"2","2",1860,10856,"1","0","0","3",1260,600,"Seattle","WA 98178",6,"06","30","2"
349810,"3","1",960,8855,"1","0","0","4",960,0,"Shoreline","WA 98155",42,"06","30","0"
972000,"4","1.75",2010,6300,"1","0","2","5",1610,400,"Seattle","WA 98199",77,"06","30","1"
235000,"2","1",900,28800,"1","0","0","1",900,0,"Snoqualmie","WA 98065",86,"06","30","0"
330000,"4","2.5",2340,11784,"2","0","0","3",2340,0,"Kent","WA 98042",17,"06","30","0"
570000,"3","2",1890,29185,"1","0","0","3",1470,420,"Bellevue","WA 98006",1,"06","30","1"
1309500,"4","2.5",2680,12215,"1","1","4","3",1590,1090,"Normandy Park","WA 98166",13,"06","30","3"
